object_id,satellite_name,launch_year,launch_mass_kg,dry_mass_kg,operator,country,purpose,orbit_type,perigee_km,apogee_km,inclination_deg,bus_family,mass_source,mass_confidence,dominant_material_1,dominant_material_fraction_1,dominant_material_2,dominant_material_fraction_2,dominant_material_3,dominant_material_fraction_3
43002,Beidou 3M1 (Beidou 25),2017,800.0,560.0,China,China,Navigation/Global Positioning,Unknown,"21,541","22,549",55.0,Space Technology Research Institute (part of CASC),UCS Database,0.9,Aluminum Alloy 6061,0.484,Phenolic Composite,0.325,Gallium Nitride (GaN),0.191
42992,"SkySat-8 (SkySat C6, S106)",2017,110.0,,USA,USA,Earth Observation,LEO,500,526,97.3,Space Systems/Loral,UCS Database,0.9,,,,,,
42831,FLP (Flying Laptop),2017,120.0,86.4,Germany,Germany,Earth Observation/Space Science,LEO,586,606,97.6,University of Stuttgart,UCS Database,0.9,Ceramic Thermal Tiles,0.508,Borosilicate Glass,0.322,Rhenium Alloy,0.17
42760,ÑuSat-3 (Milanesat),2017,35.0,25.2,Argentina,Uruguay,Earth Observation,LEO,535,545,43.02,Satellogic,UCS Database,0.9,Phenolic Composite,0.527,Silver Coating,0.261,Rhenium Alloy,0.212
42920,FormoSat-5,2017,525.0,378.0,Taiwan,NR,Earth Observation,LEO,710,729,98.3,National Space Organization,UCS Database,0.9,Beryllium Structure,0.473,Silicon Semiconductor,0.313,Nickel-Hydrogen Battery Cells,0.214
43045,Lemur-2 YongLin (Lemur 2F50),2017,10.0,,USA,USA,Earth Observation,LEO,450,452,51.6,Spire Global,UCS Database,0.9,,,,,,
42772,Lemur-2 XueniTerence (Lemur 2F35),2017,10.0,7.2,USA,USA,Earth Observation,LEO,496,511,97.45,Spire Global,UCS Database,0.9,Kapton Polyimide,0.554,Aluminum Alloy 7075,0.298,Stainless Steel 316,0.148
43078,Iridium Next SV 153,2017,860.0,619.2,USA,USA,Communications,LEO,609,625,86.7,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Polypropylene,0.442,Carbon Fiber Reinforced Polymer,0.203,Silicone Elastomer,0.355
41924,Iridium Next SV 108,2017,860.0,619.2,USA,USA,Communications,LEO,608,622,86.6,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Nomex Honeycomb,0.429,Silicon Semiconductor,0.296,Rhenium Alloy,0.275
42847,CORVUS BC2 (Landmapper),2017,10.0,7.2,USA,USA,Earth Observation,LEO,584,598,97.5,Astro Digital,UCS Database,0.9,Aluminum Alloy 6061,0.402,Aluminum Alloy 7075,0.308,PEEK Polymer,0.29
42846,CORVUS BC1 (Landmapper),2017,10.0,7.2,USA,USA,Earth Observation,LEO,584,599,97.5,Astro Digital,UCS Database,0.9,CFRP Honeycomb,0.418,Molybdenum Structure,0.286,Borosilicate Glass,0.296
43001,Beidou 3M1 ,2017,800.0,560.0,China,China,Navigation/Global Positioning,Unknown,"21,506","21,549",55.0,Space Technology Research Institute (part of CASC),UCS Database,0.9,Beryllium Structure,0.529,Fused Silica,0.348,Titanium Alloy Ti-5Al-2.5Sn,0.123
42795,Tyvak 53b,2017,5.0,3.6,USA,NR,Technology Demonstration,LEO,497,516,97.45,Tyvak Nanosatellite Systems,UCS Database,0.9,Lithium-Ion Battery Cells,0.51,Rhenium Alloy,0.237,Aluminum Honeycomb,0.253
41919,Iridium Next SV 109,2017,860.0,619.2,USA,USA,Communications,LEO,610,622,86.6,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Stainless Steel 316,0.481,Solar Cell Silicon,0.205,Beryllium Structure,0.314
42849,Cicero-3,2017,10.0,,USA,NR,Earth Observation,LEO,586,602,97.6,Tyvak Nanosatellite Systems,UCS Database,0.9,,,,,,
42009,Dove 3p-61 (0 Flock 3P-61 1012),2017,4.0,2.88,USA,USA,Earth Observation,LEO,494,504,97.5,"Planet Labs, Inc.",UCS Database,0.9,CFRP Honeycomb,0.58,Rhenium Alloy,0.273,Aluminum Alloy 7075,0.147
42769,CE-SAT-1 (Canon Electric Satellite 1),2017,3.0,,Japan,Japan,Technology Development,LEO,497,517,97.45,Canon Electronics Space Technology Laboratory,UCS Database,0.9,,,,,,
42766,NIt (Noorul Islam University Satellite),2017,15.0,10.8,India,India,Technology Development,LEO,496,517,97.4,Noorul Islam University,UCS Database,0.9,Carbon Fiber Reinforced Polymer,0.575,Aluminum Alloy 7075,0.219,Magnesium Alloy AZ31,0.206
42959,Iridium Next SV 119,2017,860.0,619.2,USA,USA,Communications,LEO,610,626,86.6,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Titanium Alloy Ti-5Al-2.5Sn,0.448,Magnesium Alloy AZ80,0.346,Lithium-Ion Battery Cells,0.206
42767,CartoSat 2E,2017,712.0,512.64,India,India,Earth Observation,LEO,334,347,96.92,Indian Space Research Organization (ISRO),UCS Database,0.9,Lithium-Ion Battery Cells,0.537,Solar Cell Silicon,0.288,Aluminum Alloy 7075,0.175
41948,CartoSat 2D,2017,714.0,514.08,India,India,Earth Observation,LEO,491,508,97.5,Indian Space Research Organization (ISRO),UCS Database,0.9,Epoxy Composite,0.454,Gold Plating,0.246,Multi-Layer Insulation Foil,0.3
42982,KestrelEye IIM,2017,50.0,36.0,USA,USA,Earth Observation/Technology Development,LEO,400,407,51.6,U.S. Army Space and Missile Defense Command/Army Forces Strategic Command,UCS Database,0.9,Inconel 625,0.463,Polypropylene,0.249,Aluminum Alloy 6061,0.288
42900,Optsat-3000,2017,368.0,264.96,Italy,Italy,Earth Observation,LEO,452,453,97.2,Israel Aerospace Industries (IAI),UCS Database,0.9,Solder Alloy SAC305,0.471,CFRP Honeycomb,0.209,Silicon Semiconductor,0.32
42807,Iridium Next SV 118,2017,860.0,,USA,USA,Communications,LEO,608,625,86.6,Thales Alenia Space/Orbital ATK,UCS Database,0.9,,,,,,
42808,Iridium Next SV 117,2017,860.0,619.2,USA,USA,Communications,LEO,606,623,86.6,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Gold Plating,0.408,Aluminum Alloy 6061,0.297,Niobium Alloy,0.295
42826,NorSat-1,2017,30.0,21.6,Norway,Norway,Earth Science/Earth Observation,LEO,586,605,97.6,Norwegian Space Center,UCS Database,0.9,Quartz Glass,0.434,Lithium-Ion Battery Cells,0.243,Phenolic Composite,0.323
43072,Iridium Next SV 116,2017,860.0,619.2,USA,USA,Communications,LEO,611,627,86.7,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Silicone Elastomer,0.598,Aluminum Alloy 2024,0.239,CFRP Honeycomb,0.163
42775,Aalto-1 ,2017,5.0,3.6,Finland,Finland,Technology Development,LEO,497,517,97.45,Aalto University,UCS Database,0.9,Kapton Polyimide,0.484,Titanium Alloy Ti-6Al-4V,0.308,GaAs Semiconductor,0.208
42829,Technosat,2017,18.0,12.96,Germany,Germany,Technology Demonstration,LEO,586,605,97.6,Technical University Berlin,UCS Database,0.9,Magnesium Alloy AZ31,0.507,Kevlar Composite,0.346,Epoxy Composite,0.147
43014,Buccaneer RMM,2017,4.0,2.88,Australia,Australia,Technology Development,LEO,459,819,97.6,Defence Science and Technology Group/University of New South Wales,UCS Database,0.9,Silicone Elastomer,0.581,Gallium Nitride (GaN),0.265,Lithium-Ion Battery Cells,0.154
42828,NorSat-2,2017,16.0,11.52,Norway,Norway,Earth Observation,LEO,586,605,97.6,Norwegian Space Center,UCS Database,0.9,Stainless Steel 316,0.557,Aluminum Alloy 2024,0.207,Solder Alloy SAC305,0.236
42806,Iridium Next SV 115,2017,860.0,619.2,USA,USA,Communications,LEO,606,623,86.6,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Inconel 625,0.411,Copper Wiring,0.244,Solder Alloy Sn-Pb,0.345
41923,Iridium Next SV 114,2017,860.0,619.2,USA,USA,Communications,LEO,608,622,86.6,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Gold Plating,0.474,Polypropylene,0.201,Solar Cell Silicon,0.325
42803,Iridium Next SV 113,2017,860.0,619.2,USA,USA,Communications,LEO,607,624,86.6,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Fused Silica,0.445,Silicon Semiconductor,0.343,Glass Fiber Reinforced Polymer,0.212
41925,Iridium Next SV 112,2017,860.0,619.2,USA,USA,Communications,LEO,607,622,86.6,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Gallium Nitride (GaN),0.509,Multi-Layer Insulation Foil,0.332,Gold Plating,0.159
42805,Iridium Next SV 120,2017,860.0,,USA,USA,Communications,LEO,607,624,86.6,Thales Alenia Space/Orbital ATK,UCS Database,0.9,,,,,,
42793,Cicero-6 (Community Initiative for Cellular Earth Remote Observation-6),2017,10.0,,USA,NR,Earth Observation,LEO,496,515,97.45,Tyvak Nanosatellite Systems,UCS Database,0.9,,,,,,
42812,Iridium Next SV 121,2017,860.0,619.2,USA,USA,Communications,LEO,608,625,86.6,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Inconel 625,0.528,Nomex Honeycomb,0.308,Niobium Alloy,0.164
42804,Iridium Next SV 123,2017,860.0,619.2,USA,USA,Communications,LEO,607,624,86.6,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Aluminum Alloy 6061,0.415,Multi-Layer Insulation Foil,0.336,Glass Fiber Reinforced Polymer,0.249
43077,Iridium Next SV 141,2017,860.0,,USA,USA,Communications,LEO,609,625,86.7,Thales Alenia Space/Orbital ATK,UCS Database,0.9,,,,,,
42848,Cicero-2,2017,10.0,7.2,USA,NR,Earth Observation,LEO,586,602,97.6,Tyvak Nanosatellite Systems,UCS Database,0.9,Polypropylene,0.541,Silicon Semiconductor,0.213,Nomex Honeycomb,0.246
42963,Iridium Next SV 139,2017,860.0,619.2,USA,USA,Communications,LEO,609,626,86.6,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Aluminum Honeycomb,0.598,Fused Silica,0.303,Aluminum Alloy 7075,0.099
43071,Iridium Next SV 138,2017,860.0,619.2,USA,USA,Communications,LEO,609,626,86.7,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Niobium Alloy,0.477,Carbon Fiber Reinforced Polymer,0.264,PCB FR-4 Substrate,0.259
43076,Iridium Next SV 137,2017,860.0,619.2,USA,USA,Communications,LEO,609,626,86.7,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Nickel-Hydrogen Battery Cells,0.413,Solder Alloy SAC305,0.246,Carbon Fiber Reinforced Polymer,0.341
42962,Iridium Next SV 136,2017,860.0,619.2,USA,USA,Communications,LEO,609,626,86.6,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Magnesium Alloy AZ80,0.435,Polypropylene,0.261,Gold Plating,0.304
43070,Iridium Next SV 135,2017,860.0,619.2,USA,USA,Communications,LEO,610,626,86.7,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Titanium Alloy Ti-6Al-4V,0.48,Magnesium Alloy AZ31,0.295,CFRP Structural Tubes,0.225
43075,Iridium Next SV 134,2017,860.0,619.2,USA,USA,Communications,LEO,610,626,86.7,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Kapton Polyimide,0.526,Aluminum Alloy 6061,0.269,Polypropylene,0.205
42955,Iridium Next SV 133,2017,860.0,,USA,USA,Communications,LEO,622,635,86.6,Thales Alenia Space/Orbital ATK,UCS Database,0.9,,,,,,
42961,Iridium Next SV 132,2017,860.0,,USA,USA,Communications,LEO,609,626,86.6,Thales Alenia Space/Orbital ATK,UCS Database,0.9,,,,,,
43079,Iridium Next SV 131,2017,860.0,619.2,USA,USA,Communications,LEO,611,626,86.7,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Gallium Nitride (GaN),0.549,Inconel 718,0.214,Tungsten Masses,0.237
43073,Iridium Next SV 130,2017,860.0,619.2,USA,USA,Communications,LEO,611,626,86.7,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Stainless Steel 316,0.57,CFRP Structural Tubes,0.257,Molybdenum Structure,0.173
42958,Iridium Next SV 129,2017,860.0,619.2,USA,USA,Communications,LEO,611,626,86.6,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Niobium Alloy,0.533,Copper Wiring,0.205,Molybdenum Structure,0.262
42811,Iridium Next SV 128,2017,860.0,619.2,USA,USA,Communications,LEO,609,625,86.6,Thales Alenia Space/Orbital ATK,UCS Database,0.9,Aluminum Alloy 2024,0.54,Multi-Layer Insulation Foil,0.274,Tungsten Masses,0.186
42956,Iridium Next SV 127,2017,860.0,,USA,USA,Communications,LEO,611,626,86.6,Thales Alenia Space/Orbital ATK,UCS Database,0.9,,,,,,
